ID,Lat,Lng,District,County,Fwy,Lanes,Type,Direction,ID2
817394,33.743691,-117.441654,8,Riverside,I15-N,3,Mainline,N,5679
823401,33.747649,-117.450375,8,Riverside,I15-N,3,Mainline,N,5680
823418,33.749488,-117.452968,8,Riverside,I15-N,3,Mainline,N,5681
817779,33.759053,-117.464114,8,Riverside,I15-N,3,Mainline,N,5682
817781,33.766306,-117.476727,8,Riverside,I15-N,3,Mainline,N,5683
826613,33.774705,-117.485844,8,Riverside,I15-N,3,Mainline,N,5684
826595,33.780628,-117.489416,8,Riverside,I15-N,3,Mainline,N,5685
817785,33.79244,-117.498019,8,Riverside,I15-N,3,Mainline,N,5686
826651,33.805121,-117.506219,8,Riverside,I15-N,3,Mainline,N,5687
826629,33.810166,-117.508817,8,Riverside,I15-N,3,Mainline,N,5688
817789,33.815628,-117.512036,8,Riverside,I15-N,3,Mainline,N,5689
819634,33.826912,-117.525218,8,Riverside,I15-N,3,Mainline,N,5690
827314,33.830361,-117.528523,8,Riverside,I15-N,3,Mainline,N,5691
827299,33.841805,-117.534443,8,Riverside,I15-N,4,Mainline,N,5692
801290,33.847078,-117.534347,8,Riverside,I15-N,4,Mainline,N,5693
806151,33.851534,-117.534464,8,Riverside,I15-N,4,Mainline,N,5694
806176,33.854227,-117.535177,8,Riverside,I15-N,4,Mainline,N,5695
819153,33.864636,-117.540828,8,Riverside,I15-N,3,Mainline,N,5696
801301,33.866255,-117.542279,8,Riverside,I15-N,4,Mainline,N,5697
806224,33.881283,-117.546824,8,Riverside,I15-N,3,Mainline,N,5698
808622,33.885735,-117.549836,8,Riverside,I15-N,4,Mainline,N,5699
806218,33.891211,-117.55472,8,Riverside,I15-N,4,Mainline,N,5700
819857,33.896716,-117.558896,8,Riverside,I15-N,4,Mainline,N,5701
801322,33.900788,-117.559985,8,Riverside,I15-N,4,Mainline,N,5702
801325,33.907303,-117.559044,8,Riverside,I15-N,3,Mainline,N,5703
801327,33.910359,-117.558301,8,Riverside,I15-N,3,Mainline,N,5704
801329,33.914275,-117.55745,8,Riverside,I15-N,3,Mainline,N,5705
801331,33.917527,-117.556895,8,Riverside,I15-N,3,Mainline,N,5706
801335,33.924745,-117.556298,8,Riverside,I15-N,3,Mainline,N,5707
819878,33.938958,-117.555693,8,Riverside,I15-N,3,Mainline,N,5708
808210,33.940403,-117.555573,8,Riverside,I15-N,3,Mainline,N,5709
807790,33.942641,-117.555355,8,Riverside,I15-N,3,Mainline,N,5710
807804,33.963182,-117.548717,8,Riverside,I15-N,3,Mainline,N,5711
819903,33.972577,-117.54872,8,Riverside,I15-N,3,Mainline,N,5712
808109,33.977209,-117.548729,8,Riverside,I15-N,3,Mainline,N,5713
807811,33.989044,-117.549521,8,Riverside,I15-N,3,Mainline,N,5714
815347,34.002522,-117.55014,8,Riverside,I15-N,3,Mainline,N,5715
807818,34.012446,-117.550091,8,Riverside,I15-N,5,Mainline,N,5716
808916,34.033324,-117.550033,8,Riverside,I15-N,5,Mainline,N,5717
805628,34.047542,-117.549813,8,San Bernardino,I15-N,4,Mainline,N,5718
805631,34.050735,-117.548828,8,San Bernardino,I15-N,5,Mainline,N,5719
808131,34.061786,-117.544797,8,San Bernardino,I15-N,7,Mainline,N,5720
809498,34.079216,-117.544634,8,San Bernardino,I15-N,5,Mainline,N,5721
810190,34.09224,-117.5437,8,San Bernardino,I15-N,4,Mainline,N,5722
808273,34.105099,-117.533364,8,San Bernardino,I15-N,4,Mainline,N,5723
808292,34.113314,-117.523425,8,San Bernardino,I15-N,4,Mainline,N,5724
808345,34.117435,-117.518433,8,San Bernardino,I15-N,4,Mainline,N,5725
827241,34.124214,-117.510165,8,San Bernardino,I15-N,4,Mainline,N,5726
810124,34.138786,-117.492723,8,San Bernardino,I15-N,6,Mainline,N,5727
810131,34.140762,-117.490347,8,San Bernardino,I15-N,4,Mainline,N,5728
808372,34.148611,-117.480879,8,San Bernardino,I15-N,5,Mainline,N,5729
810165,34.153033,-117.475525,8,San Bernardino,I15-N,4,Mainline,N,5730
808392,34.159548,-117.467658,8,San Bernardino,I15-N,4,Mainline,N,5731
826013,34.163808,-117.462524,8,San Bernardino,I15-N,4,Mainline,N,5732
825987,34.166465,-117.459334,8,San Bernardino,I15-N,4,Mainline,N,5733
825818,34.183311,-117.434592,8,San Bernardino,I15-N,4,Mainline,N,5734
808474,34.187898,-117.428918,8,San Bernardino,I15-N,4,Mainline,N,5735
808512,34.194426,-117.420155,8,San Bernardino,I15-N,4,Mainline,N,5736
808584,34.195059,-117.419623,8,San Bernardino,I15-N,5,Mainline,N,5737
827195,34.197257,-117.418222,8,San Bernardino,I15-N,8,Mainline,N,5738
827014,34.200123,-117.41665,8,San Bernardino,I15-N,4,Mainline,N,5739
827036,34.206137,-117.41355,8,San Bernardino,I15-N,4,Mainline,N,5740
827112,34.221289,-117.409993,8,San Bernardino,I15-N,5,Mainline,N,5741
821709,34.262524,-117.449481,8,San Bernardino,I15-N,5,Mainline,N,5742
