ID,Lat,Lng,District,County,Fwy,Lanes,Type,Direction,ID2
313684,38.550743,-121.429043,3,Sacramento,US50-E,4,Mainline,E,66
319212,38.550453,-121.425675,3,Sacramento,US50-E,4,Mainline,E,67
313698,38.552804,-121.413084,3,Sacramento,US50-E,4,Mainline,E,68
314371,38.553456,-121.410077,3,Sacramento,US50-E,4,Mainline,E,69
319334,38.554144,-121.407044,3,Sacramento,US50-E,4,Mainline,E,70
314559,38.554467,-121.405626,3,Sacramento,US50-E,4,Mainline,E,71
313938,38.556882,-121.394604,3,Sacramento,US50-E,4,Mainline,E,72
319644,38.558445,-121.381268,3,Sacramento,US50-E,4,Mainline,E,73
319631,38.55894,-121.376691,3,Sacramento,US50-E,4,Mainline,E,74
313753,38.55945,-121.371371,3,Sacramento,US50-E,4,Mainline,E,75
313897,38.560406,-121.362358,3,Sacramento,US50-E,4,Mainline,E,76
313852,38.561957,-121.347672,3,Sacramento,US50-E,4,Mainline,E,77
314711,38.564392,-121.339187,3,Sacramento,US50-E,4,Mainline,E,78
314668,38.566642,-121.334583,3,Sacramento,US50-E,4,Mainline,E,79
313765,38.569846,-121.328043,3,Sacramento,US50-E,4,Mainline,E,80
313867,38.572887,-121.321301,3,Sacramento,US50-E,4,Mainline,E,81
313658,38.58427,-121.29827,3,Sacramento,US50-E,4,Mainline,E,82
314536,38.590266,-121.288385,3,Sacramento,US50-E,4,Mainline,E,83
319043,38.608289,-121.271824,3,Sacramento,US50-E,3,Mainline,E,84
319046,38.608297,-121.271808,3,Sacramento,US50-E,5,Mainline,E,85
314042,38.60825,-121.271899,3,Sacramento,US50-E,3,Mainline,E,86
314036,38.609583,-121.268647,3,Sacramento,US50-E,3,Mainline,E,87
313631,38.615211,-121.25363,3,Sacramento,US50-E,3,Mainline,E,88
313912,38.619685,-121.242008,3,Sacramento,US50-E,3,Mainline,E,89
313618,38.624844,-121.228324,3,Sacramento,US50-E,3,Mainline,E,90
313055,38.631181,-121.216272,3,Sacramento,US50-E,4,Mainline,E,91
316271,38.633436,-121.21189,3,Sacramento,US50-E,4,Mainline,E,92
318551,38.639556,-121.198795,3,Sacramento,US50-E,2,Mainline,E,93
313606,38.642575,-121.173719,3,Sacramento,US50-E,2,Mainline,E,94
313551,38.641845,-121.155264,3,Sacramento,US50-E,2,Mainline,E,95
313552,38.641705,-121.151909,3,Sacramento,US50-E,2,Mainline,E,96
316949,38.642046,-121.138849,3,Sacramento,US50-E,2,Mainline,E,97
315105,38.642474,-121.129528,3,Sacramento,US50-E,2,Mainline,E,98
314379,38.643203,-121.113614,3,Sacramento,US50-E,2,Mainline,E,99
314248,38.643231,-121.112934,3,Sacramento,US50-E,3,Mainline,E,100
316959,38.644013,-121.097661,3,Sacramento,US50-E,3,Mainline,E,101
316648,38.650443,-121.077689,3,El Dorado,US50-E,3,Mainline,E,102
319467,38.652125,-121.072668,3,El Dorado,US50-E,4,Mainline,E,103
316654,38.656453,-121.059644,3,El Dorado,US50-E,4,Mainline,E,104
320015,38.657795,-121.054953,3,El Dorado,US50-E,3,Mainline,E,105
316666,38.657927,-121.047296,3,El Dorado,US50-E,3,Mainline,E,106
316682,38.658747,-120.980372,3,El Dorado,US50-E,2,Mainline,E,107
316888,38.659393,-120.966654,3,El Dorado,US50-E,3,Mainline,E,108
316690,38.65945,-120.960206,3,El Dorado,US50-E,2,Mainline,E,109
316699,38.661447,-120.942237,3,El Dorado,US50-E,2,Mainline,E,110
316708,38.670948,-120.924222,3,El Dorado,US50-E,2,Mainline,E,111
318467,38.691431,-120.901793,3,El Dorado,US50-E,2,Mainline,E,112
316716,38.698453,-120.874124,3,El Dorado,US50-E,2,Mainline,E,113
316898,38.708522,-120.844699,3,El Dorado,US50-E,2,Mainline,E,114
308511,38.761062,-120.569835,3,El Dorado,US50-E,2,Mainline,E,115
320287,38.769136,-120.44719,3,El Dorado,US50-E,1,Mainline,E,116
320280,38.783226,-120.224902,3,El Dorado,US50-E,1,Mainline,E,117
317706,38.814569,-120.028219,3,El Dorado,US50-E,1,Mainline,E,118
317715,38.904804,-119.999409,3,El Dorado,US50-E,1,Mainline,E,119
317722,38.923997,-119.988091,3,El Dorado,US50-E,2,Mainline,E,120
317743,38.935572,-119.977343,3,El Dorado,US50-E,2,Mainline,E,121
317736,38.952124,-119.949377,3,El Dorado,US50-E,2,Mainline,E,122
318354,38.57511,-121.5504,3,Yolo,US50-W,5,Mainline,W,123
318366,38.57512,-121.547874,3,Yolo,US50-W,4,Mainline,W,124
313772,38.575116,-121.537446,3,Yolo,US50-W,4,Mainline,W,125
313835,38.576921,-121.527827,3,Yolo,US50-W,3,Mainline,W,126
312010,38.563789,-121.493211,3,Sacramento,US50-W,5,Mainline,W,127
312103,38.561005,-121.462852,3,Sacramento,US50-W,4,Mainline,W,128
312236,38.555045,-121.440194,3,Sacramento,US50-W,4,Mainline,W,129
312205,38.55209,-121.417282,3,Sacramento,US50-W,4,Mainline,W,130
313931,38.5571,-121.39468,3,Sacramento,US50-W,5,Mainline,W,131
312264,38.558393,-121.383725,3,Sacramento,US50-W,4,Mainline,W,132
313000,38.55899,-121.378233,3,Sacramento,US50-W,4,Mainline,W,133
313747,38.559672,-121.371452,3,Sacramento,US50-W,5,Mainline,W,134
313890,38.56061,-121.362437,3,Sacramento,US50-W,5,Mainline,W,135
313846,38.562181,-121.347761,3,Sacramento,US50-W,4,Mainline,W,136
313003,38.564145,-121.340221,3,Sacramento,US50-W,4,Mainline,W,137
313005,38.566451,-121.335551,3,Sacramento,US50-W,4,Mainline,W,138
313790,38.570067,-121.328183,3,Sacramento,US50-W,5,Mainline,W,139
313861,38.573059,-121.321422,3,Sacramento,US50-W,4,Mainline,W,140
318961,38.577941,-121.309423,3,Sacramento,US50-W,5,Mainline,W,141
313010,38.578546,-121.308187,3,Sacramento,US50-W,4,Mainline,W,142
313652,38.584416,-121.298381,3,Sacramento,US50-W,4,Mainline,W,143
313035,38.590875,-121.287757,3,Sacramento,US50-W,5,Mainline,W,144
313037,38.591754,-121.286292,3,Sacramento,US50-W,4,Mainline,W,145
314059,38.609151,-121.270397,3,Sacramento,US50-W,3,Mainline,W,146
313625,38.615434,-121.253749,3,Sacramento,US50-W,3,Mainline,W,147
313904,38.619875,-121.242126,3,Sacramento,US50-W,3,Mainline,W,148
313612,38.625027,-121.228482,3,Sacramento,US50-W,3,Mainline,W,149
313080,38.630481,-121.218031,3,Sacramento,US50-W,4,Mainline,W,150
313082,38.631299,-121.216481,3,Sacramento,US50-W,3,Mainline,W,151
316279,38.633637,-121.212023,3,Sacramento,US50-W,4,Mainline,W,152
313339,38.639704,-121.199161,3,Sacramento,US50-W,2,Mainline,W,153
313601,38.642792,-121.173725,3,Sacramento,US50-W,2,Mainline,W,154
313344,38.642282,-121.159267,3,Sacramento,US50-W,2,Mainline,W,155
313349,38.642108,-121.155404,3,Sacramento,US50-W,2,Mainline,W,156
316970,38.642324,-121.138853,3,Sacramento,US50-W,2,Mainline,W,157
315098,38.642734,-121.129536,3,Sacramento,US50-W,2,Mainline,W,158
314241,38.643267,-121.11836,3,Sacramento,US50-W,3,Mainline,W,159
314230,38.643424,-121.114684,3,Sacramento,US50-W,2,Mainline,W,160
316964,38.644287,-121.097754,3,Sacramento,US50-W,2,Mainline,W,161
316653,38.650682,-121.077807,3,El Dorado,US50-W,3,Mainline,W,162
319457,38.652368,-121.072782,3,El Dorado,US50-W,2,Mainline,W,163
316661,38.656681,-121.05978,3,El Dorado,US50-W,3,Mainline,W,164
320002,38.657896,-121.055785,3,El Dorado,US50-W,2,Mainline,W,165
316670,38.658504,-121.047413,3,El Dorado,US50-W,3,Mainline,W,166
316678,38.655263,-121.016457,3,El Dorado,US50-W,2,Mainline,W,167
316894,38.659641,-120.966658,3,El Dorado,US50-W,3,Mainline,W,168
316694,38.659702,-120.960235,3,El Dorado,US50-W,2,Mainline,W,169
316704,38.661693,-120.942335,3,El Dorado,US50-W,2,Mainline,W,170
316712,38.671154,-120.924426,3,El Dorado,US50-W,2,Mainline,W,171
318458,38.690199,-120.9047,3,El Dorado,US50-W,2,Mainline,W,172
316720,38.698712,-120.87424,3,El Dorado,US50-W,2,Mainline,W,173
316902,38.708734,-120.844876,3,El Dorado,US50-W,3,Mainline,W,174
308512,38.761182,-120.569866,3,El Dorado,US50-W,2,Mainline,W,175
320290,38.769144,-120.447179,3,El Dorado,US50-W,1,Mainline,W,176
320282,38.783227,-120.224909,3,El Dorado,US50-W,1,Mainline,W,177
317704,38.814569,-120.028216,3,El Dorado,US50-W,1,Mainline,W,178
317716,38.904804,-119.999408,3,El Dorado,US50-W,1,Mainline,W,179
317723,38.924059,-119.988151,3,El Dorado,US50-W,2,Mainline,W,180
317742,38.935578,-119.977471,3,El Dorado,US50-W,2,Mainline,W,181
317735,38.952202,-119.949447,3,El Dorado,US50-W,2,Mainline,W,182
313956,38.560187,-121.472685,3,Sacramento,SR51-N,3,Mainline,N,183
312689,38.568104,-121.469267,3,Sacramento,SR51-N,4,Mainline,N,184
312694,38.574692,-121.466428,3,Sacramento,SR51-N,4,Mainline,N,185
312745,38.579355,-121.46446,3,Sacramento,SR51-N,3,Mainline,N,186
313951,38.584522,-121.458575,3,Sacramento,SR51-N,3,Mainline,N,187
314121,38.585349,-121.451288,3,Sacramento,SR51-N,3,Mainline,N,188
312865,38.591949,-121.445317,3,Sacramento,SR51-N,4,Mainline,N,189
314147,38.598455,-121.442291,3,Sacramento,SR51-N,2,Mainline,N,190
312858,38.601169,-121.437541,3,Sacramento,SR51-N,2,Mainline,N,191
312782,38.604957,-121.433193,3,Sacramento,SR51-N,4,Mainline,N,192
312804,38.610789,-121.426939,3,Sacramento,SR51-N,4,Mainline,N,193
312807,38.612657,-121.424917,3,Sacramento,SR51-N,4,Mainline,N,194
312895,38.615045,-121.422286,3,Sacramento,SR51-N,4,Mainline,N,195
312896,38.624557,-121.415907,3,Sacramento,SR51-N,3,Mainline,N,196
312898,38.626589,-121.410943,3,Sacramento,SR51-N,3,Mainline,N,197
312940,38.631143,-121.399923,3,Sacramento,SR51-N,3,Mainline,N,198
312944,38.638354,-121.384634,3,Sacramento,SR51-N,3,Mainline,N,199
316114,38.639012,-121.383914,3,Sacramento,SR51-N,4,Mainline,N,200
313184,38.640566,-121.382245,3,Sacramento,SR51-N,3,Mainline,N,201
318586,38.643001,-121.37954,3,Sacramento,SR51-N,3,Mainline,N,202
3070033,38.561307,-121.472496,3,Sacramento,SR51-S,3,Mainline,S,203
3070013,38.568608,-121.469335,3,Sacramento,SR51-S,3,Mainline,S,204
312854,38.575167,-121.466517,3,Sacramento,SR51-S,3,Mainline,S,205
312856,38.584661,-121.458691,3,Sacramento,SR51-S,3,Mainline,S,206
312857,38.585454,-121.451307,3,Sacramento,SR51-S,3,Mainline,S,207
312757,38.596473,-121.443813,3,Sacramento,SR51-S,5,Mainline,S,208
312771,38.597692,-121.443168,3,Sacramento,SR51-S,3,Mainline,S,209
314157,38.600753,-121.438775,3,Sacramento,SR51-S,4,Mainline,S,210
318540,38.605475,-121.433198,3,Sacramento,SR51-S,4,Mainline,S,211
313197,38.609724,-121.428528,3,Sacramento,SR51-S,4,Mainline,S,212
313204,38.611244,-121.426816,3,Sacramento,SR51-S,4,Mainline,S,213
314598,38.624625,-121.416118,3,Sacramento,SR51-S,3,Mainline,S,214
316129,38.626669,-121.411094,3,Sacramento,SR51-S,3,Mainline,S,215
312900,38.630273,-121.402873,3,Sacramento,SR51-S,3,Mainline,S,216
319268,38.631278,-121.399991,3,Sacramento,SR51-S,3,Mainline,S,217
312942,38.635616,-121.388435,3,Sacramento,SR51-S,3,Mainline,S,218
312946,38.639341,-121.383856,3,Sacramento,SR51-S,3,Mainline,S,219
318593,38.642899,-121.379958,3,Sacramento,SR51-S,3,Mainline,S,220
3075061,38.778544,-121.267843,3,Placer,SR65-N,3,Mainline,N,221
316593,38.789813,-121.290317,3,Placer,SR65-N,3,Mainline,N,222
319110,38.797039,-121.298144,3,Placer,SR65-N,2,Mainline,N,223
316601,38.801469,-121.299863,3,Placer,SR65-N,2,Mainline,N,224
318401,38.817156,-121.300091,3,Placer,SR65-N,2,Mainline,N,225
318421,38.819977,-121.299948,3,Placer,SR65-N,2,Mainline,N,226
316617,38.832676,-121.299792,3,Placer,SR65-N,2,Mainline,N,227
320045,38.833934,-121.299777,3,Placer,SR65-N,2,Mainline,N,228
317081,38.853328,-121.299552,3,Placer,SR65-N,2,Mainline,N,229
3048041,38.862376,-121.300436,3,Placer,SR65-N,2,Mainline,N,230
319252,38.872029,-121.309329,3,Placer,SR65-N,2,Mainline,N,231
319032,38.886033,-121.339104,3,Placer,SR65-N,2,Mainline,N,232
3075081,38.775859,-121.262972,3,Placer,SR65-S,3,Mainline,S,233
314724,38.785161,-121.281552,3,Placer,SR65-S,2,Mainline,S,234
317098,38.787027,-121.285292,3,Placer,SR65-S,2,Mainline,S,235
316597,38.789659,-121.290561,3,Placer,SR65-S,3,Mainline,S,236
319129,38.796558,-121.29813,3,Placer,SR65-S,2,Mainline,S,237
319119,38.800368,-121.299875,3,Placer,SR65-S,2,Mainline,S,238
316605,38.801522,-121.300156,3,Placer,SR65-S,2,Mainline,S,239
318412,38.814345,-121.300367,3,Placer,SR65-S,2,Mainline,S,240
318432,38.818702,-121.30031,3,Placer,SR65-S,2,Mainline,S,241
316621,38.832505,-121.300158,3,Placer,SR65-S,2,Mainline,S,242
320036,38.832942,-121.300152,3,Placer,SR65-S,2,Mainline,S,243
317088,38.852352,-121.299937,3,Placer,SR65-S,2,Mainline,S,244
3048042,38.862374,-121.300848,3,Placer,SR65-S,2,Mainline,S,245
319239,38.871408,-121.309152,3,Placer,SR65-S,2,Mainline,S,246
319036,38.885831,-121.33955,3,Placer,SR65-S,2,Mainline,S,247
318113,38.541047,-121.73425,3,Yolo,I80-E,3,Mainline,E,248
316773,38.547128,-121.71973,3,Yolo,I80-E,3,Mainline,E,249
318017,38.550149,-121.706428,3,Yolo,I80-E,3,Mainline,E,250
314013,38.552241,-121.695688,3,Yolo,I80-E,3,Mainline,E,251
314025,38.553123,-121.692178,3,Yolo,I80-E,3,Mainline,E,252
316783,38.556203,-121.679867,3,Yolo,I80-E,3,Mainline,E,253
318067,38.558143,-121.670963,3,Yolo,I80-E,3,Mainline,E,254
318076,38.55951,-121.661873,3,Yolo,I80-E,3,Mainline,E,255
3052091,38.562545,-121.642841,3,Yolo,I80-E,3,Mainline,E,256
318053,38.563017,-121.640097,3,Yolo,I80-E,3,Mainline,E,257
316803,38.567081,-121.617723,3,Yolo,I80-E,3,Mainline,E,258
314548,38.57397,-121.578763,3,Yolo,I80-E,5,Mainline,E,259
318135,38.574941,-121.57213,3,Yolo,I80-E,4,Mainline,E,260
316817,38.582588,-121.558247,3,Yolo,I80-E,3,Mainline,E,261
317884,38.588989,-121.553955,3,Yolo,I80-E,3,Mainline,E,262
3044021,38.591435,-121.552317,3,Yolo,I80-E,3,Mainline,E,263
315804,38.603275,-121.544294,3,Sacramento,I80-E,3,Mainline,E,264
320442,38.614453,-121.536199,3,Sacramento,I80-E,3,Mainline,E,265
320457,38.615896,-121.534042,3,Sacramento,I80-E,5,Mainline,E,266
320628,38.617732,-121.53059,3,Sacramento,I80-E,4,Mainline,E,267
320630,38.617987,-121.530837,3,Sacramento,I80-E,4,Mainline,E,268
316143,38.628798,-121.509554,3,Sacramento,I80-E,6,Mainline,E,269
316140,38.626864,-121.513302,3,Sacramento,I80-E,2,Mainline,E,270
312343,38.633144,-121.501332,3,Sacramento,I80-E,3,Mainline,E,271
312439,38.634771,-121.498277,3,Sacramento,I80-E,4,Mainline,E,272
316166,38.639502,-121.486644,3,Sacramento,I80-E,4,Mainline,E,273
313111,38.64038,-121.479262,3,Sacramento,I80-E,3,Mainline,E,274
313114,38.640613,-121.477438,3,Sacramento,I80-E,4,Mainline,E,275
317853,38.64149,-121.463672,3,Sacramento,I80-E,4,Mainline,E,276
313132,38.64122,-121.455363,3,Sacramento,I80-E,3,Mainline,E,277
316084,38.641382,-121.446154,3,Sacramento,I80-E,3,Mainline,E,278
315993,38.643032,-121.431114,3,Sacramento,I80-E,3,Mainline,E,279
316009,38.642568,-121.42862,3,Sacramento,I80-E,3,Mainline,E,280
316019,38.639315,-121.420301,3,Sacramento,I80-E,3,Mainline,E,281
316018,38.639055,-121.420373,3,Sacramento,I80-E,3,Mainline,E,282
316045,38.637243,-121.410085,3,Sacramento,I80-E,3,Mainline,E,283
316063,38.640501,-121.397843,3,Sacramento,I80-E,4,Mainline,E,284
314514,38.645368,-121.380551,3,Sacramento,I80-E,3,Mainline,E,285
313376,38.654449,-121.366977,3,Sacramento,I80-E,6,Mainline,E,286
316328,38.660308,-121.36059,3,Sacramento,I80-E,5,Mainline,E,287
316314,38.662337,-121.358345,3,Sacramento,I80-E,5,Mainline,E,288
313393,38.666687,-121.353756,3,Sacramento,I80-E,5,Mainline,E,289
313406,38.674358,-121.345413,3,Sacramento,I80-E,5,Mainline,E,290
314460,38.682166,-121.336991,3,Sacramento,I80-E,4,Mainline,E,291
314446,38.684216,-121.334706,3,Sacramento,I80-E,4,Mainline,E,292
313420,38.687489,-121.331079,3,Sacramento,I80-E,4,Mainline,E,293
313432,38.692953,-121.325094,3,Sacramento,I80-E,4,Mainline,E,294
313567,38.698433,-121.319133,3,Sacramento,I80-E,4,Mainline,E,295
313444,38.705005,-121.311973,3,Sacramento,I80-E,4,Mainline,E,296
3052053,38.706563,-121.310281,3,Sacramento,I80-E,4,Mainline,E,297
313456,38.707199,-121.30959,3,Sacramento,I80-E,5,Mainline,E,298
313469,38.712665,-121.303606,3,Sacramento,I80-E,4,Mainline,E,299
313475,38.718633,-121.297486,3,Sacramento,I80-E,5,Mainline,E,300
319351,38.724438,-121.290556,3,Placer,I80-E,4,Mainline,E,301
316414,38.724989,-121.289962,3,Placer,I80-E,4,Mainline,E,302
318620,38.72909,-121.285463,3,Placer,I80-E,4,Mainline,E,303
318927,38.735774,-121.278088,3,Placer,I80-E,4,Mainline,E,304
318650,38.745827,-121.269472,3,Placer,I80-E,5,Mainline,E,305
318801,38.756912,-121.262242,3,Placer,I80-E,4,Mainline,E,306
318844,38.759443,-121.260582,3,Placer,I80-E,4,Mainline,E,307
318764,38.761843,-121.258997,3,Placer,I80-E,5,Mainline,E,308
317002,38.780258,-121.232291,3,Placer,I80-E,3,Mainline,E,309
317008,38.794109,-121.215877,3,Placer,I80-E,3,Mainline,E,310
317752,38.804949,-121.202965,3,Placer,I80-E,3,Mainline,E,311
317018,38.807915,-121.199418,3,Placer,I80-E,3,Mainline,E,312
316733,38.817475,-121.188052,3,Placer,I80-E,3,Mainline,E,313
316743,38.828098,-121.175422,3,Placer,I80-E,3,Mainline,E,314
316760,38.838685,-121.16274,3,Placer,I80-E,3,Mainline,E,315
316753,38.852377,-121.146155,3,Placer,I80-E,3,Mainline,E,316
316204,38.88388,-121.10218,3,Placer,I80-E,3,Mainline,E,317
316214,38.923626,-121.057257,3,Placer,I80-E,3,Mainline,E,318
316249,39.003751,-120.993515,3,Placer,I80-E,3,Mainline,E,319
317797,39.325671,-120.391277,3,Nevada,I80-E,3,Mainline,E,320
317791,39.338779,-120.349341,3,Nevada,I80-E,3,Mainline,E,321
319415,39.330764,-120.290216,3,Nevada,I80-E,2,Mainline,E,322
319673,39.324326,-120.226962,3,Nevada,I80-E,2,Mainline,E,323
314277,39.422101,-120.034872,3,Nevada,I80-E,2,Mainline,E,324
318102,38.54053,-121.735229,3,Yolo,I80-W,3,Mainline,W,325
313979,38.552058,-121.698617,3,Yolo,I80-W,3,Mainline,W,326
316788,38.556385,-121.680098,3,Yolo,I80-W,3,Mainline,W,327
318068,38.558305,-121.671206,3,Yolo,I80-W,3,Mainline,W,328
318077,38.559664,-121.662131,3,Yolo,I80-W,3,Mainline,W,329
316808,38.567247,-121.61782,3,Yolo,I80-W,3,Mainline,W,330
318126,38.574177,-121.578904,3,Yolo,I80-W,3,Mainline,W,331
318142,38.575333,-121.571347,3,Yolo,I80-W,4,Mainline,W,332
316822,38.582602,-121.558624,3,Yolo,I80-W,3,Mainline,W,333
3044012,38.590468,-121.553359,3,Yolo,I80-W,3,Mainline,W,334
317885,38.589094,-121.55429,3,Yolo,I80-W,3,Mainline,W,335
319142,38.603117,-121.544779,3,Sacramento,I80-W,3,Mainline,W,336
320449,38.614074,-121.537101,3,Sacramento,I80-W,3,Mainline,W,337
320429,38.615719,-121.535003,3,Sacramento,I80-W,4,Mainline,W,338
320616,38.628053,-121.511652,3,Sacramento,I80-W,6,Mainline,W,339
312326,38.632837,-121.502546,3,Sacramento,I80-W,4,Mainline,W,340
312346,38.634292,-121.499778,3,Sacramento,I80-W,3,Mainline,W,341
316160,38.639729,-121.48677,3,Sacramento,I80-W,4,Mainline,W,342
320563,38.639437,-121.488337,3,Sacramento,I80-W,1,Mainline,W,343
320483,38.640622,-121.479483,3,Sacramento,I80-W,3,Mainline,W,344
320644,38.640955,-121.476571,3,Sacramento,I80-W,3,Mainline,W,345
317852,38.641739,-121.46371,3,Sacramento,I80-W,4,Mainline,W,346
316174,38.641606,-121.458554,3,Sacramento,I80-W,3,Mainline,W,347
316085,38.641632,-121.44618,3,Sacramento,I80-W,3,Mainline,W,348
316001,38.643242,-121.431092,3,Sacramento,I80-W,3,Mainline,W,349
315982,38.642988,-121.429362,3,Sacramento,I80-W,3,Mainline,W,350
316032,38.637542,-121.414023,3,Sacramento,I80-W,3,Mainline,W,351
313487,38.638915,-121.402197,3,Sacramento,I80-W,3,Mainline,W,352
314165,38.645422,-121.3844,3,Sacramento,I80-W,3,Mainline,W,353
313368,38.65368,-121.368403,3,Sacramento,I80-W,6,Mainline,W,354
314491,38.659699,-121.361733,3,Sacramento,I80-W,5,Mainline,W,355
314485,38.661338,-121.359911,3,Sacramento,I80-W,4,Mainline,W,356
313386,38.666974,-121.3541,3,Sacramento,I80-W,4,Mainline,W,357
313405,38.674709,-121.345726,3,Sacramento,I80-W,4,Mainline,W,358
314433,38.681378,-121.338403,3,Sacramento,I80-W,4,Mainline,W,359
314419,38.68351,-121.336064,3,Sacramento,I80-W,4,Mainline,W,360
313426,38.6934,-121.325241,3,Sacramento,I80-W,5,Mainline,W,361
313414,38.687909,-121.331274,3,Sacramento,I80-W,5,Mainline,W,362
313560,38.699998,-121.318012,3,Sacramento,I80-W,4,Mainline,W,363
313438,38.705474,-121.311953,3,Sacramento,I80-W,4,Mainline,W,364
313450,38.707666,-121.309534,3,Sacramento,I80-W,4,Mainline,W,365
313468,38.713156,-121.303518,3,Sacramento,I80-W,4,Mainline,W,366
313482,38.718133,-121.297626,3,Sacramento,I80-W,4,Mainline,W,367
